Date,Year,Month,Day,Location,Event
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2018-08-10,2018,8,10,Chennai,malaria
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2014-01-22,2014,1,22,Paris,earthquake
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
2013-04-05,2013,4,5,Dubai,cyclone
